genome,sortase_present,sortase_count,lpxtg_present,lpxtg_count,bacteriocin_present,bacteriocin_count,crispr_cas_present,crispr_cas_count,stress_universal_present,stress_universal_count,clp_protease_present,clp_protease_count,phage_resistance_present,phage_resistance_count,amr_present,amr_count,virulence_present,virulence_count,phage_present,phage_count,total_genes,accession,label,adhesion_module,antimicrobial_module,phage_defense_module,stress_module,amr_module,virulence_module,mobile_elements_module,adhesion_norm,stress_norm,phage_defense_norm,amr_norm,virulence_norm,defense_vs_risk,survival_vs_mobile,adhesion_vs_genome,probiotic_potential
GCF_000582665.1_ASM58266v1_genomic,1,4.0,1,5.0,1,11.0,0,0.0,1,3.0,1,5.0,1,1.0,1,34.0,1,16.0,1,236.0,3117,GCF_000582665.1,1,9.0,11.0,1.0,8.0,34.0,16.0,236.0,0.0028864656831302116,0.0025657472738935213,0.00032071840923669016,0.010904425914047467,0.005131494547787043,0.23529411764705882,0.03375527426160337,0.0028864656831302116,2.1419499679281597
GCF_000583755.1_ASM58375v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,3.0,1,3.0,1,21.0,1,10.0,1,17.0,2015,GCF_000583755.1,0,0.0,0.0,4.0,3.0,21.0,10.0,17.0,0.0,0.001488095238095238,0.001984126984126984,0.010416666666666666,0.00496031746031746,0.125,0.16666666666666666,0.0,-0.05803571428571429
GCF_000583775.1_ASM58377v1_genomic,0,0.0,0,0.0,1,3.0,1,35.0,0,0.0,1,3.0,1,2.0,1,24.0,1,3.0,1,34.0,2053,GCF_000583775.1,0,0.0,3.0,37.0,3.0,24.0,3.0,34.0,0.0,0.0014605647517039922,0.01801363193768257,0.011684518013631937,0.0014605647517039922,1.4285714285714286,0.08571428571428572,0.0,0.5941577409931841
GCF_000583795.1_ASM58379v1_genomic,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,3.0,1,2.0,1,22.0,1,5.0,1,5.0,1813,GCF_000583795.1,0,0.0,1.0,2.0,3.0,22.0,5.0,5.0,0.0,0.0016538037486218302,0.0011025358324145535,0.012127894156560088,0.0027563395810363835,0.10714285714285714,0.5,0.0,0.13770672546857773
GCF_000698885.1_ASM69888v1_genomic,1,1.0,1,1.0,1,10.0,1,147.0,1,1.0,1,5.0,1,1.0,1,25.0,1,4.0,1,90.0,2198,GCF_000698885.1,1,2.0,10.0,148.0,6.0,25.0,4.0,90.0,0.0009095043201455207,0.002728512960436562,0.06730331969076853,0.011368804001819008,0.0018190086402910413,5.266666666666667,0.06593406593406594,0.0009095043201455207,2.1468849477035015
GCF_000699465.1_ASM69946v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,17.0,1,154.0,4425,GCF_000699465.1,1,1.0,10.0,18.0,3.0,33.0,17.0,154.0,0.00022593764121102577,0.0006778129236330773,0.004066877541798464,0.00745594215996385,0.0038409399005874378,0.5490196078431373,0.01935483870967742,0.00022593764121102577,1.965205603253502
GCF_000699525.1_ASM69952v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,17.0,1,155.0,4431,GCF_000699525.1,1,1.0,10.0,18.0,3.0,33.0,17.0,155.0,0.0002256317689530686,0.0006768953068592057,0.004061371841155234,0.0074458483754512635,0.003835740072202166,0.5490196078431373,0.019230769230769232,0.0002256317689530686,1.9652527075812276
GCF_000701165.1_ASM70116v2_genomic,0,0.0,1,1.0,1,3.0,0,0.0,1,6.0,1,6.0,1,29.0,1,108.0,1,33.0,1,120.0,7696,GCF_000701165.1,0,1.0,3.0,29.0,12.0,108.0,33.0,120.0,0.00012992074834351045,0.0015590489801221255,0.0037677017019618034,0.014031440821099129,0.004287384695335845,0.22535211267605634,0.09917355371900827,0.00012992074834351045,0.5316616863713134
GCF_000706705.1_ASM70670v1_genomic,1,1.0,0,0.0,1,7.0,0,0.0,1,1.0,1,2.0,1,18.0,1,34.0,1,15.0,1,43.0,4192,GCF_000706705.1,1,1.0,7.0,18.0,3.0,34.0,15.0,43.0,0.00023849272597185786,0.0007154781779155736,0.004292869067493442,0.008108752683043167,0.0035773908895778677,0.5,0.06818181818181818,0.00023849272597185786,1.3635106129263057
GCF_000710365.2_ASM71036v3_genomic,0,0.0,0,0.0,0,0.0,1,69.0,0,0.0,1,2.0,1,18.0,1,56.0,1,18.0,1,69.0,4723,GCF_000710365.2,0,0.0,0.0,87.0,2.0,56.0,18.0,69.0,0.0,0.0004233700254022015,0.018416596104995766,0.011854360711261643,0.003810330228619814,1.16,0.02857142857142857,0.0,-0.014606265876375958
GCF_000710375.2_ASM71037v3_genomic,0,0.0,0,0.0,0,0.0,1,139.0,0,0.0,1,4.0,1,14.0,1,56.0,1,20.0,1,117.0,5019,GCF_000710375.2,0,0.0,0.0,153.0,4.0,56.0,20.0,117.0,0.0,0.0007968127490039841,0.03047808764940239,0.011155378486055778,0.00398406374501992,1.9870129870129871,0.03389830508474576,0.0,0.025298804780876486
GCF_000714655.1_ASM71465v1_genomic,0,0.0,0,0.0,1,1.0,1,7.0,1,11.0,1,5.0,1,55.0,1,57.0,1,40.0,1,230.0,6569,GCF_000714655.1,0,0.0,1.0,62.0,16.0,57.0,40.0,230.0,0.0,0.0024353120243531205,0.009436834094368341,0.008675799086757991,0.0060882800608828,0.6428571428571429,0.06926406926406926,0.0,0.17153729071537294
GCF_000724665.2_ASM72466v3_genomic,0,0.0,1,1.0,1,1.0,1,22.0,0,0.0,1,2.0,1,13.0,1,53.0,1,17.0,1,85.0,4675,GCF_000724665.2,0,1.0,1.0,35.0,2.0,53.0,17.0,85.0,0.000213857998289136,0.000427715996578272,0.0074850299401197605,0.011334473909324209,0.0036355859709153123,0.5070422535211268,0.023255813953488372,0.000213857998289136,0.1561591103507271
GCF_000724795.2_ASM72479v2_genomic,0,0.0,1,1.0,0,0.0,1,56.0,0,0.0,1,3.0,1,13.0,1,52.0,1,18.0,1,57.0,4381,GCF_000724795.2,0,1.0,0.0,69.0,3.0,52.0,18.0,57.0,0.00022820629849383843,0.0006846188954815153,0.01574623459607485,0.011866727521679598,0.004107713372889092,0.971830985915493,0.05172413793103448,0.00022820629849383843,-0.02259242355089
GCF_000724805.2_ASM72480v2_genomic,0,0.0,0,0.0,0,0.0,1,11.0,0,0.0,1,2.0,1,17.0,1,51.0,1,20.0,1,42.0,4754,GCF_000724805.2,0,0.0,0.0,28.0,2.0,51.0,20.0,42.0,0.0,0.0004206098843322818,0.005888538380651945,0.010725552050473186,0.004206098843322818,0.3888888888888889,0.046511627906976744,0.0,-0.047739221871713984
GCF_000724815.2_ASM72481v2_genomic,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,3.0,1,11.0,1,54.0,1,17.0,1,51.0,4711,GCF_000724815.2,0,0.0,1.0,11.0,3.0,54.0,17.0,51.0,0.0,0.0006366723259762309,0.00233446519524618,0.011460101867572157,0.0036078098471986416,0.16666666666666666,0.057692307692307696,0.0,0.14015280135823432
GCF_000736415.1_ASM73641v1_genomic,0,0.0,0,0.0,0,0.0,1,483.0,1,1.0,1,3.0,1,1.0,1,20.0,1,3.0,1,3.0,2327,GCF_000736415.1,0,0.0,0.0,484.0,4.0,20.0,3.0,3.0,0.0,0.001718213058419244,0.20790378006872853,0.00859106529209622,0.001288659793814433,20.166666666666668,1.0,0.0,0.5803264604810997
GCF_000739415.1_ASM73941v1_genomic,0,0.0,0,0.0,0,0.0,1,233.0,1,1.0,1,2.0,1,3.0,1,24.0,1,5.0,1,72.0,2350,GCF_000739415.1,0,0.0,0.0,236.0,3.0,24.0,5.0,72.0,0.0,0.0012760527435133986,0.10038281582305401,0.010208421948107189,0.002126754572522331,7.866666666666666,0.0410958904109589,0.0,0.2462781794980859
GCF_000746645.1_ASM74664v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,1,3.0,1,4.0,1,5.0,1,73.0,1,9.0,1,297.0,4416,GCF_000746645.1,0,0.0,0.0,6.0,7.0,73.0,9.0,297.0,0.0,0.001584786053882726,0.0013583880461851936,0.016527054561919854,0.0020375820692777906,0.07228915662650602,0.02348993288590604,0.0,-0.08150328277111162
GCF_000746665.1_ASM74666v1_genomic,1,1.0,0,0.0,1,3.0,1,119.0,1,4.0,1,4.0,1,7.0,1,56.0,1,38.0,1,100.0,4850,GCF_000746665.1,0,1.0,3.0,126.0,8.0,56.0,38.0,100.0,0.00020614306328592042,0.0016491445062873633,0.025974025974025976,0.011544011544011544,0.007833436404864976,1.3578947368421053,0.07920792079207921,0.00020614306328592042,0.6004122861265718
GCF_000755805.1_ASM75580v1_genomic,1,1.0,1,1.0,1,3.0,0,0.0,1,10.0,1,4.0,1,33.0,1,97.0,1,33.0,1,144.0,7489,GCF_000755805.1,0,2.0,3.0,33.0,14.0,97.0,33.0,144.0,0.000267022696929239,0.001869158878504673,0.004405874499332443,0.01295060080106809,0.004405874499332443,0.2748091603053435,0.09655172413793103,0.000267022696929239,0.5395193591455274
GCF_000755825.1_ASM75582v1_genomic,1,1.0,0,0.0,1,4.0,0,0.0,1,6.0,1,7.0,1,21.0,1,76.0,1,21.0,1,97.0,6060,GCF_000755825.1,0,1.0,4.0,21.0,13.0,76.0,21.0,97.0,0.00016498927569707968,0.002144860584062036,0.0034647747896386734,0.012539184952978056,0.0034647747896386734,0.25510204081632654,0.1326530612244898,0.00016498927569707968,0.7419237749546279
GCF_000756085.1_ASM75608v1_genomic,1,1.0,0,0.0,1,4.0,0,0.0,1,6.0,1,7.0,1,23.0,1,77.0,1,22.0,1,129.0,6079,GCF_000756085.1,0,1.0,4.0,23.0,13.0,77.0,22.0,129.0,0.0001644736842105263,0.0021381578947368422,0.0037828947368421053,0.012664473684210526,0.003618421052631579,0.27,0.1,0.0001644736842105263,0.7417763157894737
GCF_000761135.1_ASM76113v1_genomic,1,1.0,1,2.0,1,4.0,1,32.0,1,2.0,1,5.0,1,1.0,1,21.0,1,5.0,1,9.0,1860,GCF_000761135.1,0,3.0,4.0,33.0,7.0,21.0,5.0,9.0,0.0016120365394948952,0.0037614185921547557,0.017732401934443847,0.011284255776464266,0.0026867275658248252,1.3703703703703705,0.7,0.0016120365394948952,0.7994626544868351
GCF_000770565.1_ASM77056v1_genomic,1,1.0,0,0.0,1,4.0,0,0.0,1,5.0,1,7.0,1,21.0,1,78.0,1,25.0,1,151.0,6703,GCF_000770565.1,0,1.0,4.0,21.0,12.0,78.0,25.0,151.0,0.00014916467780429595,0.0017899761336515514,0.0031324582338902148,0.011634844868735084,0.0037291169451073984,0.2403846153846154,0.07894736842105263,0.00014916467780429595,0.7439140811455849
GCF_000772485.1_ASM77248v1_genomic,1,4.0,1,2.0,0,0.0,0,0.0,0,0.0,1,4.0,1,12.0,1,16.0,1,6.0,1,37.0,1989,GCF_000772485.1,1,6.0,0.0,12.0,4.0,16.0,6.0,37.0,0.003015075376884422,0.0020100502512562816,0.006030150753768844,0.008040201005025126,0.003015075376884422,0.5217391304347826,0.10526315789473684,0.003015075376884422,-0.02110552763819096
GCF_000785515.1_ASM78551v1_genomic,1,2.0,1,5.0,1,18.0,0,0.0,1,1.0,1,5.0,1,2.0,1,35.0,1,6.0,1,37.0,2113,GCF_000785515.1,0,7.0,18.0,2.0,6.0,35.0,6.0,37.0,0.0033112582781456954,0.002838221381267739,0.000946073793755913,0.016556291390728478,0.002838221381267739,0.47619047619047616,0.15789473684210525,0.0033112582781456954,3.5238410596026486
GCF_000789355.1_ASM78935v1_genomic,1,1.0,0,0.0,1,6.0,0,0.0,0,0.0,1,5.0,1,2.0,1,37.0,1,8.0,1,112.0,3866,GCF_000789355.1,0,1.0,6.0,2.0,5.0,37.0,8.0,112.0,0.0002585983966899405,0.0012929919834497026,0.000517196793379881,0.009568140677527799,0.002068787173519524,0.17391304347826086,0.04424778761061947,0.0002585983966899405,1.1506077062322215
GCF_000807375.1_ASM80737v1_genomic,1,3.0,1,2.0,1,16.0,0,0.0,1,6.0,1,6.0,1,6.0,1,30.0,1,1.0,1,157.0,2566,GCF_000807375.1,1,5.0,16.0,6.0,12.0,30.0,1.0,157.0,0.0019477989871445266,0.004674717569146864,0.002337358784573432,0.01168679392286716,0.00038955979742890534,0.6875,0.0759493670886076,0.0019477989871445266,3.1606544604596807
GCF_000816205.1_ASM81620v1_genomic,1,2.0,0,0.0,0,0.0,1,35.0,0,0.0,1,4.0,1,4.0,1,21.0,1,4.0,1,13.0,1673,GCF_000816205.1,1,2.0,0.0,39.0,4.0,21.0,4.0,13.0,0.0011947431302270011,0.0023894862604540022,0.023297491039426525,0.012544802867383513,0.0023894862604540022,1.5,0.2857142857142857,0.0011947431302270011,0.007168458781362004
GCF_000816965.1_ASM81696v1_genomic,1,2.0,1,2.0,1,5.0,1,29.0,1,1.0,1,4.0,1,2.0,1,66.0,1,8.0,1,76.0,4263,GCF_000816965.1,0,4.0,5.0,31.0,5.0,66.0,8.0,76.0,0.0009380863039399625,0.0011726078799249532,0.0072701688555347095,0.01547842401500938,0.001876172607879925,0.48,0.06493506493506493,0.0009380863039399625,0.9430112570356471
GCF_000817975.1_ASM81797v1_genomic,0,0.0,0,0.0,0,0.0,1,130.0,1,2.0,1,5.0,1,7.0,1,48.0,1,32.0,1,213.0,4991,GCF_000817975.1,1,0.0,0.0,137.0,7.0,48.0,32.0,213.0,0.0,0.0014022435897435897,0.027443910256410256,0.009615384615384616,0.00641025641025641,1.691358024691358,0.03271028037383177,0.0,0.01782852564102564
GCF_000818055.1_ASM81805v1_genomic,1,2.0,0,0.0,0,0.0,1,43.0,0,0.0,1,4.0,1,4.0,1,21.0,1,5.0,1,14.0,1673,GCF_000818055.1,1,2.0,0.0,47.0,4.0,21.0,5.0,14.0,0.0011947431302270011,0.0023894862604540022,0.028076463560334528,0.012544802867383513,0.002986857825567503,1.7407407407407407,0.26666666666666666,0.0011947431302270011,0.01971326164874551
GCF_000827065.1_ASM82706v1_genomic,1,1.0,0,0.0,1,10.0,0,0.0,1,1.0,1,2.0,1,18.0,1,33.0,1,17.0,1,153.0,4414,GCF_000827065.1,1,1.0,10.0,18.0,3.0,33.0,17.0,153.0,0.00022650056625141563,0.0006795016987542468,0.0040770101925254815,0.007474518686296716,0.003850509626274066,0.5490196078431373,0.01948051948051948,0.00022650056625141563,1.965118912797282
GCF_000827935.1_ASM82793v1_genomic,1,1.0,0,0.0,1,5.0,1,21.0,0,0.0,1,4.0,1,2.0,1,31.0,1,6.0,1,40.0,3369,GCF_000827935.1,0,1.0,5.0,23.0,4.0,31.0,6.0,40.0,0.0002967359050445104,0.0011869436201780415,0.006824925816023739,0.009198813056379823,0.0017804154302670622,0.7368421052631579,0.0975609756097561,0.0002967359050445104,0.9721068249258159
GCF_000827955.1_ASM82795v1_genomic,1,1.0,0,0.0,1,5.0,1,32.0,0,0.0,1,4.0,1,2.0,1,31.0,1,6.0,1,40.0,3380,GCF_000827955.1,0,1.0,5.0,34.0,4.0,31.0,6.0,40.0,0.0002957704821058858,0.0011830819284235432,0.010056196391600119,0.00916888494528246,0.001774622892635315,1.0263157894736843,0.0975609756097561,0.0002957704821058858,0.981958000591541
GCF_000829015.1_ASM82901v1_genomic,1,1.0,0,0.0,1,4.0,1,154.0,1,1.0,1,3.0,1,1.0,1,53.0,1,4.0,1,59.0,3847,GCF_000829015.1,0,1.0,4.0,155.0,4.0,53.0,4.0,59.0,0.0002598752598752599,0.0010395010395010396,0.04028066528066528,0.013773388773388774,0.0010395010395010396,2.7413793103448274,0.06666666666666667,0.0002598752598752599,0.8514553014553016
GCF_000829035.1_ASM82903v1_genomic,1,3.0,1,5.0,1,10.0,0,0.0,1,3.0,1,5.0,1,1.0,1,34.0,1,12.0,1,196.0,3050,GCF_000829035.1,1,8.0,10.0,1.0,8.0,34.0,12.0,196.0,0.002622091117666339,0.002622091117666339,0.00032776138970829236,0.011143887250081941,0.003933136676499509,0.23404255319148937,0.04060913705583756,0.002622091117666339,1.9439528023598824
GCF_000832905.1_ASM83290v1_genomic,0,0.0,0,0.0,0,0.0,1,255.0,1,2.0,1,3.0,1,2.0,1,34.0,1,3.0,1,216.0,3754,GCF_000832905.1,1,0.0,0.0,257.0,5.0,34.0,3.0,216.0,0.0,0.0013315579227696406,0.06844207723035953,0.009054593874833556,0.0007989347536617843,6.7631578947368425,0.02304147465437788,0.0,0.16031957390146473
GCF_000836595.1_1F8CTVE_genomic,1,1.0,1,1.0,1,7.0,1,60.0,1,1.0,1,5.0,1,1.0,1,25.0,1,3.0,1,52.0,2103,GCF_000836595.1,1,2.0,7.0,61.0,6.0,25.0,3.0,52.0,0.0009505703422053232,0.0028517110266159697,0.02899239543726236,0.01188212927756654,0.0014258555133079848,2.3448275862068964,0.11320754716981132,0.0009505703422053232,1.430893536121673
GCF_000836675.1_TH985VE_genomic,1,1.0,0,0.0,1,10.0,1,126.0,1,1.0,1,5.0,1,2.0,1,27.0,1,3.0,1,52.0,2268,GCF_000836675.1,1,1.0,10.0,128.0,6.0,27.0,3.0,52.0,0.00044072278536800354,0.002644336712208021,0.05641251652710445,0.011899515204936095,0.0013221683561040105,4.451612903225806,0.11320754716981132,0.00044072278536800354,2.1119435874834727
GCF_000876545.1_ASM87654v1_genomic,0,0.0,0,0.0,1,2.0,1,89.0,1,2.0,1,4.0,1,7.0,1,41.0,1,2.0,1,120.0,3720,GCF_000876545.1,1,0.0,2.0,96.0,6.0,41.0,2.0,120.0,0.0,0.0016124697661918839,0.025799516259070142,0.011018543402311207,0.0005374899220639613,2.227272727272727,0.049586776859504134,0.0,0.4239183015318463
GCF_000934625.1_ASM93462v1_genomic,1,1.0,1,3.0,1,8.0,1,63.0,1,2.0,1,4.0,1,1.0,1,25.0,1,9.0,1,37.0,2042,GCF_000934625.1,1,4.0,8.0,64.0,6.0,25.0,9.0,37.0,0.0019579050416054823,0.002936857562408223,0.03132648066568772,0.012236906510034264,0.004405286343612335,2.057142857142857,0.15789473684210525,0.0019579050416054823,1.6293685756240823
GCF_000959725.1_ASM95972v1_genomic,1,1.0,0,0.0,1,1.0,1,7.0,1,2.0,1,6.0,1,30.0,1,112.0,1,29.0,1,136.0,7651,GCF_000959725.1,0,1.0,1.0,37.0,8.0,112.0,29.0,136.0,0.00013068478829064296,0.0010454783063251437,0.00483533716675379,0.014636696288552013,0.003789858860428646,0.2676056338028169,0.058394160583941604,0.00013068478829064296,0.13230527966544697
GCF_000961015.1_ASM96101v1_genomic,1,1.0,1,2.0,1,3.0,1,89.0,1,2.0,1,4.0,0,0.0,1,29.0,1,15.0,1,248.0,2450,GCF_000961015.1,1,3.0,3.0,89.0,6.0,29.0,15.0,248.0,0.0012239902080783353,0.0024479804161566705,0.03631170950632395,0.011831905344757242,0.006119951040391677,2.0444444444444443,0.024096385542168676,0.0012239902080783353,0.6387596899224807
GCF_000965785.1_ASM96578v1_genomic,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,3.0,1,11.0,1,54.0,1,13.0,1,37.0,4502,GCF_000965785.1,0,1.0,0.0,11.0,3.0,54.0,13.0,37.0,0.00022207417277370642,0.0006662225183211193,0.0024428159005107706,0.011992005329780146,0.0028869642460581835,0.16176470588235295,0.07894736842105263,0.00022207417277370642,-0.05951587830335332
GCF_000967115.2_CT1_genomic,1,1.0,1,2.0,1,2.0,1,142.0,0,0.0,1,4.0,1,2.0,1,29.0,1,6.0,1,28.0,3112,GCF_000967115.2,0,3.0,2.0,144.0,4.0,29.0,6.0,28.0,0.0009637006103437199,0.00128493414712496,0.046257629296498556,0.009315772566655958,0.0019274012206874397,4.055555555555555,0.13793103448275862,0.0009637006103437199,0.49090909090909085
GCF_000967305.2_ASM96730v2_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,5.0,1,5.0,1,59.0,1,21.0,1,18.0,3915,GCF_000967305.2,0,0.0,0.0,5.0,8.0,59.0,21.0,18.0,0.0,0.0020429009193054137,0.0012768130745658835,0.015066394279877425,0.005362614913176711,0.06172839506172839,0.42105263157894735,0.0,-0.08350357507660879
GCF_000974835.2_ASM97483v2_genomic,0,0.0,1,1.0,1,1.0,0,0.0,1,9.0,1,5.0,1,19.0,1,75.0,1,18.0,1,114.0,5808,GCF_000974835.2,0,1.0,1.0,19.0,14.0,75.0,18.0,114.0,0.00017214666896195557,0.0024100533654673783,0.003270786710277156,0.012911000172146669,0.0030986400413152006,0.2127659574468085,0.12173913043478261,0.00017214666896195557,0.1411258392150112
GCF_001006025.1_ASM100602v1_genomic,1,1.0,1,2.0,1,3.0,1,82.0,1,2.0,1,5.0,1,1.0,1,28.0,1,15.0,1,196.0,2520,GCF_001006025.1,1,3.0,3.0,83.0,7.0,28.0,15.0,196.0,0.001190003966679889,0.002776675922253074,0.03292344307814359,0.011106703689012296,0.005950019833399445,1.9545454545454546,0.03553299492385787,0.001190003966679889,0.6333201110670368
GCF_001022195.1_ASM102219v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,1,4.0,1,44.0,1,57.0,1,54.0,1,318.0,7149,GCF_001022195.1,0,0.0,0.0,44.0,13.0,57.0,54.0,318.0,0.0,0.0018181818181818182,0.006153846153846154,0.007972027972027972,0.0075524475524475524,0.39285714285714285,0.04075235109717868,0.0,-0.04041958041958042
GCF_001025215.1_ASM102521v1_genomic,1,3.0,1,6.0,0,0.0,1,68.0,0,0.0,1,4.0,1,15.0,1,21.0,1,11.0,1,16.0,1967,GCF_001025215.1,0,9.0,0.0,83.0,4.0,21.0,11.0,16.0,0.004573170731707317,0.0020325203252032522,0.04217479674796748,0.010670731707317074,0.005589430894308943,2.515151515151515,0.23529411764705882,0.004573170731707317,0.06961382113821138
GCF_001039495.1_ASM103949v1_genomic,0,0.0,0,0.0,1,2.0,1,87.0,1,2.0,1,4.0,1,6.0,1,40.0,1,2.0,1,139.0,3776,GCF_001039495.1,1,0.0,2.0,93.0,6.0,40.0,2.0,139.0,0.0,0.0015885623510722795,0.024622716441620333,0.010590415673815197,0.0005295207836907599,2.2093023255813953,0.04285714285714286,0.0,0.4225046333068572
GCF_001042405.1_ASM104240v1_genomic,0,0.0,0,0.0,1,3.0,0,0.0,1,2.0,1,5.0,1,2.0,1,18.0,1,14.0,1,105.0,1774,GCF_001042405.1,0,0.0,3.0,2.0,7.0,18.0,14.0,105.0,0.0,0.003943661971830986,0.0011267605633802818,0.010140845070422535,0.007887323943661971,0.15151515151515152,0.0660377358490566,0.0,0.5369014084507041
GCF_001042655.1_ASM104265v1_genomic,0,0.0,1,6.0,1,1.0,1,77.0,0,0.0,1,3.0,1,3.0,1,10.0,1,10.0,1,6.0,1400,GCF_001042655.1,0,6.0,1.0,80.0,3.0,10.0,10.0,6.0,0.004282655246252677,0.0021413276231263384,0.05710206995003569,0.007137758743754461,0.007137758743754461,3.857142857142857,0.42857142857142855,0.004282655246252677,0.32705210563882936
GCF_001051015.2_ASM105101v2_genomic,1,3.0,1,2.0,0,0.0,0,0.0,0,0.0,1,4.0,1,16.0,1,17.0,1,7.0,1,82.0,2170,GCF_001051015.2,1,5.0,0.0,16.0,4.0,17.0,7.0,82.0,0.0023030861354214646,0.0018424689083371719,0.007369875633348687,0.00783049286043298,0.0032243205895900505,0.64,0.04819277108433735,0.0023030861354214646,-0.01842468908337172
GCF_001191565.1_ASM119156v1_genomic,1,3.0,1,6.0,1,8.0,0,0.0,1,3.0,1,5.0,1,1.0,1,34.0,1,20.0,1,238.0,3057,GCF_001191565.1,1,9.0,8.0,1.0,8.0,34.0,20.0,238.0,0.0029431000654022237,0.002616088947024199,0.0003270111183780249,0.011118378024852845,0.006540222367560497,0.16363636363636364,0.03347280334728033,0.0029431000654022237,1.5368868541530414
GCF_001244395.1_ASM124439v1_genomic,1,4.0,1,7.0,1,12.0,1,76.0,1,2.0,1,5.0,1,4.0,1,36.0,1,16.0,1,141.0,3116,GCF_001244395.1,1,11.0,12.0,80.0,7.0,36.0,16.0,141.0,0.003529034327879371,0.002245749117741418,0.025665704202759064,0.011549566891241578,0.005133140840551813,1.7358490566037736,0.04929577464788732,0.003529034327879371,2.4153994225216557
GCF_001255215.1_S_pneumo_A66_v1_genomic,1,1.0,1,4.0,1,21.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,9.0,1,31.0,2068,GCF_001255215.1,0,5.0,21.0,1.0,6.0,23.0,9.0,31.0,0.002416626389560174,0.0028999516674722086,0.0004833252779120348,0.011116481391976801,0.0043499275012083135,0.6666666666666666,0.1875,0.002416626389560174,4.143450942484292
GCF_001263815.1_ASM126381v1_genomic,0,0.0,0,0.0,0,0.0,1,103.0,1,1.0,1,2.0,1,2.0,1,26.0,1,5.0,1,74.0,2184,GCF_001263815.1,0,0.0,0.0,105.0,3.0,26.0,5.0,74.0,0.0,0.0013729977116704805,0.04805491990846682,0.011899313501144164,0.002288329519450801,3.28125,0.04,0.0,0.08054919908466818
GCF_001272315.2_ASM127231v2_genomic,1,1.0,1,10.0,1,12.0,1,23.0,1,8.0,1,4.0,1,3.0,1,48.0,1,12.0,1,134.0,3255,GCF_001272315.2,1,11.0,12.0,26.0,12.0,48.0,12.0,134.0,0.0033783783783783786,0.0036855036855036856,0.007985257985257985,0.014742014742014743,0.0036855036855036856,0.6229508196721312,0.08888888888888889,0.0033783783783783786,2.3533169533169533
GCF_001281305.1_ASM128130v1_genomic,1,4.0,0,0.0,1,10.0,1,5.0,0,0.0,1,4.0,1,9.0,1,20.0,1,18.0,1,61.0,2284,GCF_001281305.1,1,4.0,10.0,14.0,4.0,20.0,18.0,61.0,0.00175054704595186,0.00175054704595186,0.00612691466083151,0.0087527352297593,0.00787746170678337,0.6153846153846154,0.06451612903225806,0.00175054704595186,1.9579868708971548
GCF_001286525.1_BFBE1.1_genomic,0,0.0,1,1.0,1,2.0,1,19.0,0,0.0,1,3.0,1,12.0,1,53.0,1,15.0,1,46.0,4352,GCF_001286525.1,0,1.0,2.0,31.0,3.0,53.0,15.0,46.0,0.00022972662531587412,0.0006891798759476223,0.007121525384792098,0.012175511141741327,0.0034458993797381117,0.4782608695652174,0.06382978723404255,0.00022972662531587412,0.3519871353089824
GCF_001296085.1_ASM129608v1_genomic,0,0.0,0,0.0,1,1.0,1,88.0,0,0.0,1,2.0,0,0.0,1,28.0,1,29.0,1,49.0,2545,GCF_001296085.1,0,0.0,1.0,88.0,2.0,28.0,29.0,49.0,0.0,0.0007855459544383347,0.03456402199528672,0.010997643362136685,0.011390416339355853,1.5344827586206897,0.04,0.0,0.21610369206598584
GCF_001304735.1_ASM130473v1_genomic,1,7.0,1,4.0,1,4.0,1,30.0,0,0.0,1,3.0,1,2.0,1,37.0,1,9.0,1,45.0,3216,GCF_001304735.1,0,11.0,4.0,32.0,3.0,37.0,9.0,45.0,0.0034193347839602114,0.0009325458501709667,0.009947155735156978,0.011501398818775257,0.0027976375505129004,0.7659574468085106,0.06521739130434782,0.0034193347839602114,0.7726453217283183
GCF_001308285.1_ASM130828v1_genomic,1,2.0,1,4.0,1,6.0,1,72.0,1,2.0,1,4.0,1,3.0,1,28.0,1,17.0,1,168.0,2417,GCF_001308285.1,1,6.0,6.0,75.0,6.0,28.0,17.0,168.0,0.0024813895781637717,0.0024813895781637717,0.031017369727047148,0.011579818031430935,0.007030603804797354,1.7608695652173914,0.03550295857988166,0.0024813895781637717,1.2239867659222496
GCF_001314245.2_ASM131424v2_genomic,1,1.0,1,1.0,1,1.0,1,91.0,1,2.0,1,4.0,1,2.0,1,28.0,1,13.0,1,327.0,2775,GCF_001314245.2,0,2.0,1.0,93.0,6.0,28.0,13.0,327.0,0.0007204610951008645,0.002161383285302594,0.0335014409221902,0.010086455331412104,0.004682997118155619,2.238095238095238,0.018292682926829267,0.0007204610951008645,0.24178674351585017
